city,utc_time,pm10_µg/m³,pm1_µg/m³,pm25_µg/m³,temperature_c,um003_particles/cm³,um050_particles/cm³,sum_mn,aimag_eng,aimag_mng
Bulgan,2021-09-12 00:00:00+00:00,12.0,6.92011620703677,10.8,,,,Булган,Bulgan,Булган
Bulgan,2021-09-13 00:00:00+00:00,6.0,3.2584918857812877,5.3,,,,Булган,Bulgan,Булган
Bulgan,2021-09-14 00:00:00+00:00,8.0,4.528309171254347,7.2,,,,Булган,Bulgan,Булган
Bulgan,2021-09-15 00:00:00+00:00,6.0,3.93575919532589,6.1,,,,Булган,Bulgan,Булган
Bulgan,2021-09-16 00:00:00+00:00,7.0,3.875992125924935,6.2,,,,Булган,Bulgan,Булган
Bulgan,2021-09-17 00:00:00+00:00,6.0,3.487254165493646,5.4,,,,Булган,Bulgan,Булган
Bulgan,2021-09-18 00:00:00+00:00,12.0,7.115730259930228,11.0,,,,Булган,Bulgan,Булган
Bulgan,2021-09-19 00:00:00+00:00,10.0,6.285348609603997,9.6,,,,Булган,Bulgan,Булган
Bulgan,2021-09-20 00:00:00+00:00,14.0,8.454704723767392,12.8,,,,Булган,Bulgan,Булган
Bulgan,2021-09-21 00:00:00+00:00,9.0,5.656479415280292,8.7,,,,Булган,Bulgan,Булган
Bulgan,2021-09-22 00:00:00+00:00,10.0,5.534986063261613,8.9,,,,Булган,Bulgan,Булган
Bulgan,2021-09-23 00:00:00+00:00,13.0,7.423960703891624,11.8,,,,Булган,Bulgan,Булган
Bulgan,2021-09-24 00:00:00+00:00,13.0,7.003916222466869,11.2,,,,Булган,Bulgan,Булган
Bulgan,2021-09-25 00:00:00+00:00,10.0,5.775533576630997,9.0,,,,Булган,Bulgan,Булган
Bulgan,2021-09-26 00:00:00+00:00,9.0,4.69567872211507,7.7,,,,Булган,Bulgan,Булган
Bulgan,2021-09-27 00:00:00+00:00,12.0,6.423725387001249,10.3,,,,Булган,Bulgan,Булган
Bulgan,2021-09-28 00:00:00+00:00,16.0,9.049778937193167,14.3,,,,Булган,Bulgan,Булган
Bulgan,2021-09-29 00:00:00+00:00,26.0,14.57777777777778,22.9,,,,Булган,Bulgan,Булган
Bulgan,2021-09-30 00:00:00+00:00,12.0,6.470190262011852,10.3,,,,Булган,Bulgan,Булган
Bulgan,2021-10-01 00:00:00+00:00,17.0,8.994975221874837,14.4,,,,Булган,Bulgan,Булган
Bulgan,2021-10-02 00:00:00+00:00,6.0,3.81285710943609,5.9,,,,Булган,Bulgan,Булган
Bulgan,2021-10-03 00:00:00+00:00,14.0,7.933492040108355,12.4,,,,Булган,Bulgan,Булган
Bulgan,2021-10-04 00:00:00+00:00,21.0,11.191426571013528,18.2,,,,Булган,Bulgan,Булган
Bulgan,2021-10-05 00:00:00+00:00,15.0,8.129852560434456,13.1,,,,Булган,Bulgan,Булган
Bulgan,2021-10-06 00:00:00+00:00,12.0,6.143817788175032,10.1,,,,Булган,Bulgan,Булган
Bulgan,2021-10-07 00:00:00+00:00,18.0,10.199935738750394,16.2,,,,Булган,Bulgan,Булган
Bulgan,2021-10-08 00:00:00+00:00,20.0,11.752111585391555,18.1,,,,Булган,Bulgan,Булган
Bulgan,2021-10-09 00:00:00+00:00,21.0,12.068885627648122,18.6,,,,Булган,Bulgan,Булган
Bulgan,2021-10-10 00:00:00+00:00,11.0,5.965598781338379,9.7,,,,Булган,Bulgan,Булган
Bulgan,2021-10-11 00:00:00+00:00,23.0,11.917353063567267,20.4,,,,Булган,Bulgan,Булган
Bulgan,2021-10-12 00:00:00+00:00,18.0,9.58456549330831,15.5,,,,Булган,Bulgan,Булган
Bulgan,2021-10-13 00:00:00+00:00,15.0,8.887375636977087,13.6,,,,Булган,Bulgan,Булган
Bulgan,2021-10-14 00:00:00+00:00,12.0,7.346247334271916,10.9,,,,Булган,Bulgan,Булган
Bulgan,2021-10-15 00:00:00+00:00,15.0,8.228495527804279,13.4,,,,Булган,Bulgan,Булган
Bulgan,2021-10-16 00:00:00+00:00,25.0,10.739152830864787,21.0,,,,Булган,Bulgan,Булган
Bulgan,2021-10-17 00:00:00+00:00,18.0,9.233607801753884,15.4,,,,Булган,Bulgan,Булган
Bulgan,2021-10-18 00:00:00+00:00,22.0,10.770633235145189,18.7,,,,Булган,Bulgan,Булган
Bulgan,2021-10-19 00:00:00+00:00,19.0,9.896698165340407,15.9,,,,Булган,Bulgan,Булган
Bulgan,2021-10-20 00:00:00+00:00,21.0,10.402268999200034,17.3,,,,Булган,Bulgan,Булган
Bulgan,2021-10-21 00:00:00+00:00,,,,,,,Булган,Bulgan,Булган
Bulgan,2021-10-22 00:00:00+00:00,,,,,,,Булган,Bulgan,Булган
Bulgan,2021-10-23 00:00:00+00:00,,,,,,,Булган,Bulgan,Булган
Bulgan,2021-10-24 00:00:00+00:00,,,,,,,Булган,Bulgan,Булган
Bulgan,2021-10-25 00:00:00+00:00,,,,,,,Булган,Bulgan,Булган
Bulgan,2021-10-26 00:00:00+00:00,,,,,,,Булган,Bulgan,Булган
Bulgan,2021-10-27 00:00:00+00:00,15.0,7.524220745325343,12.5,,,,Булган,Bulgan,Булган
Bulgan,2021-10-28 00:00:00+00:00,18.0,9.6649482344825,15.8,,,,Булган,Bulgan,Булган
Bulgan,2021-10-29 00:00:00+00:00,54.0,27.525000000000002,46.3,,,,Булган,Bulgan,Булган
Bulgan,2021-10-30 00:00:00+00:00,29.0,14.749350387528603,24.7,,,,Булган,Bulgan,Булган
Bulgan,2021-10-31 00:00:00+00:00,26.0,13.407125609143273,21.9,,,,Булган,Bulgan,Булган
Bulgan,2021-11-01 00:00:00+00:00,25.0,12.525004903302317,20.8,,,,Булган,Bulgan,Булган
Bulgan,2021-11-02 00:00:00+00:00,37.0,17.522848645617668,30.4,,,,Булган,Bulgan,Булган
Bulgan,2021-11-03 00:00:00+00:00,39.0,19.65831738926262,32.7,,,,Булган,Bulgan,Булган
Bulgan,2021-11-04 00:00:00+00:00,22.0,11.548182818177851,19.2,,,,Булган,Bulgan,Булган
Bulgan,2021-11-05 00:00:00+00:00,36.0,18.089782669126077,29.9,,,,Булган,Bulgan,Булган
Bulgan,2021-11-06 00:00:00+00:00,44.0,22.071514024225166,36.9,,,,Булган,Bulgan,Булган
Bulgan,2021-11-07 00:00:00+00:00,31.0,14.909487780240354,25.7,,,,Булган,Bulgan,Булган
Bulgan,2021-11-08 00:00:00+00:00,32.0,16.03573422555576,27.1,,,,Булган,Bulgan,Булган
Bulgan,2021-11-09 00:00:00+00:00,29.0,14.987254374809986,24.8,,,,Булган,Bulgan,Булган
Bulgan,2021-11-10 00:00:00+00:00,35.0,16.66888086737817,28.8,,,,Булган,Bulgan,Булган
Bulgan,2021-11-11 00:00:00+00:00,33.0,16.82143778109432,27.6,,,,Булган,Bulgan,Булган
Bulgan,2021-11-12 00:00:00+00:00,20.0,10.159979609311506,16.8,,,,Булган,Bulgan,Булган
Bulgan,2021-11-13 00:00:00+00:00,25.0,12.553499782957616,20.8,,,,Булган,Bulgan,Булган
Bulgan,2021-11-14 00:00:00+00:00,30.0,14.624878607410535,25.1,,,,Булган,Bulgan,Булган
Bulgan,2021-11-15 00:00:00+00:00,34.0,17.37752514367816,29.1,,,,Булган,Bulgan,Булган
Bulgan,2021-11-16 00:00:00+00:00,21.0,10.414318849381727,17.7,,,,Булган,Bulgan,Булган
Bulgan,2021-11-17 00:00:00+00:00,28.0,13.728958991546618,23.5,,,,Булган,Bulgan,Булган
Bulgan,2021-11-18 00:00:00+00:00,34.0,16.793584543185773,28.7,,,,Булган,Bulgan,Булган
Bulgan,2021-11-19 00:00:00+00:00,29.0,14.990115216257342,24.8,,,,Булган,Bulgan,Булган
Bulgan,2021-11-20 00:00:00+00:00,27.0,15.07432980682278,24.2,,,,Булган,Bulgan,Булган
Bulgan,2021-11-21 00:00:00+00:00,25.0,12.407946485009496,21.0,,,,Булган,Bulgan,Булган
Bulgan,2021-11-22 00:00:00+00:00,37.0,18.658015215148836,30.9,,,,Булган,Bulgan,Булган
Bulgan,2021-11-23 00:00:00+00:00,49.0,25.105502266489513,41.6,,,,Булган,Bulgan,Булган
Bulgan,2021-11-24 00:00:00+00:00,43.0,21.63092771209943,36.1,,,,Булган,Bulgan,Булган
Bulgan,2021-11-25 00:00:00+00:00,34.0,17.113334684598584,28.9,,,,Булган,Bulgan,Булган
Bulgan,2021-11-26 00:00:00+00:00,52.0,26.04302250290444,43.1,,,,Булган,Bulgan,Булган
Bulgan,2021-11-27 00:00:00+00:00,35.0,18.279120387548957,30.3,,,,Булган,Bulgan,Булган
Bulgan,2021-11-28 00:00:00+00:00,,,,,,,Булган,Bulgan,Булган
Bulgan,2021-11-29 00:00:00+00:00,,,,,,,Булган,Bulgan,Булган
Bulgan,2021-11-30 00:00:00+00:00,,,,,,,Булган,Bulgan,Булган
Bulgan,2021-12-01 00:00:00+00:00,24.0,12.107629788778393,20.2,,,,Булган,Bulgan,Булган
Bulgan,2021-12-02 00:00:00+00:00,18.0,9.103207770086573,15.3,,,,Булган,Bulgan,Булган
Bulgan,2021-12-03 00:00:00+00:00,29.0,14.22186240887118,24.2,,,,Булган,Bulgan,Булган
Bulgan,2021-12-04 00:00:00+00:00,25.0,13.025603714100251,21.6,,,,Булган,Bulgan,Булган
Bulgan,2021-12-05 00:00:00+00:00,28.0,14.33795611359379,23.5,,,,Булган,Bulgan,Булган
Bulgan,2021-12-06 00:00:00+00:00,42.0,20.99171357775054,34.2,,,,Булган,Bulgan,Булган
Bulgan,2021-12-07 00:00:00+00:00,51.0,24.41538374612297,41.8,,,,Булган,Bulgan,Булган
Bulgan,2021-12-08 00:00:00+00:00,46.0,21.75542030787572,37.7,,,,Булган,Bulgan,Булган
Bulgan,2021-12-09 00:00:00+00:00,60.0,29.942629314436825,49.3,,,,Булган,Bulgan,Булган
Bulgan,2021-12-10 00:00:00+00:00,33.0,16.77076704844604,26.9,,,,Булган,Bulgan,Булган
Bulgan,2021-12-11 00:00:00+00:00,30.0,14.84470164559439,24.3,,,,Булган,Bulgan,Булган
Bulgan,2021-12-12 00:00:00+00:00,53.0,24.808963809297207,41.9,,,,Булган,Bulgan,Булган
Bulgan,2021-12-13 00:00:00+00:00,41.0,19.609144761594052,32.7,,,,Булган,Bulgan,Булган
Bulgan,2021-12-14 00:00:00+00:00,58.0,27.99481870151985,46.8,,,,Булган,Bulgan,Булган
Bulgan,2021-12-15 00:00:00+00:00,42.0,21.113763757019697,33.8,,,,Булган,Bulgan,Булган
Bulgan,2021-12-16 00:00:00+00:00,53.0,25.64482669594959,41.8,,,,Булган,Bulgan,Булган
Bulgan,2021-12-17 00:00:00+00:00,55.0,26.602276118999423,44.1,,,,Булган,Bulgan,Булган
Bulgan,2021-12-18 00:00:00+00:00,70.0,35.342305268366694,57.7,,,,Булган,Bulgan,Булган
Bulgan,2021-12-19 00:00:00+00:00,27.0,13.915386952424761,22.5,,,,Булган,Bulgan,Булган
Bulgan,2021-12-20 00:00:00+00:00,46.0,23.086621582053567,37.6,,,,Булган,Bulgan,Булган
Bulgan,2021-12-21 00:00:00+00:00,84.0,41.31298806517557,67.9,,,,Булган,Bulgan,Булган
Bulgan,2021-12-22 00:00:00+00:00,72.0,34.19956195316817,57.7,,,,Булган,Bulgan,Булган
Bulgan,2021-12-23 00:00:00+00:00,65.0,32.08303246442255,52.1,,,,Булган,Bulgan,Булган
Bulgan,2021-12-24 00:00:00+00:00,51.0,24.813309118207115,40.3,,,,Булган,Bulgan,Булган
Bulgan,2021-12-25 00:00:00+00:00,65.0,31.076458979140615,51.3,,,,Булган,Bulgan,Булган
Bulgan,2021-12-26 00:00:00+00:00,54.0,27.195690280183427,43.3,,,,Булган,Bulgan,Булган
Bulgan,2021-12-27 00:00:00+00:00,53.0,25.718844007306426,42.1,,,,Булган,Bulgan,Булган
Bulgan,2021-12-28 00:00:00+00:00,84.0,40.184615384615384,65.5,,,,Булган,Bulgan,Булган
Bulgan,2021-12-29 00:00:00+00:00,62.0,29.585010212150827,49.3,,,,Булган,Bulgan,Булган
Bulgan,2021-12-30 00:00:00+00:00,43.0,21.578432764663585,35.0,,,,Булган,Bulgan,Булган
Bulgan,2021-12-31 00:00:00+00:00,36.0,17.902246164781364,28.8,,,,Булган,Bulgan,Булган
Bulgan,2022-01-01 00:00:00+00:00,47.0,23.87873431494542,38.0,,,,Булган,Bulgan,Булган
Bulgan,2022-01-02 00:00:00+00:00,50.0,24.234907081909807,40.0,,,,Булган,Bulgan,Булган
Bulgan,2022-01-03 00:00:00+00:00,58.0,28.009778960184132,46.3,,,,Булган,Bulgan,Булган
Bulgan,2022-01-04 00:00:00+00:00,60.0,29.944171993137488,48.3,,,,Булган,Bulgan,Булган
Bulgan,2022-01-05 00:00:00+00:00,51.0,25.118750339167008,40.6,,,,Булган,Bulgan,Булган
Bulgan,2022-01-06 00:00:00+00:00,80.0,38.39318891932285,63.9,,,,Булган,Bulgan,Булган
Bulgan,2022-01-07 00:00:00+00:00,76.0,37.24589771549964,61.7,,,,Булган,Bulgan,Булган
Bulgan,2022-01-08 00:00:00+00:00,42.0,20.94971529837534,33.9,,,,Булган,Bulgan,Булган
Bulgan,2022-01-09 00:00:00+00:00,51.0,25.167211178362948,40.4,,,,Булган,Bulgan,Булган
Bulgan,2022-01-10 00:00:00+00:00,62.0,29.866144687225248,49.7,,,,Булган,Bulgan,Булган
Bulgan,2022-01-11 00:00:00+00:00,76.0,36.81447828220099,61.2,,,,Булган,Bulgan,Булган
Bulgan,2022-01-12 00:00:00+00:00,50.0,24.651954636052817,39.7,,,,Булган,Bulgan,Булган
Bulgan,2022-01-13 00:00:00+00:00,102.0,50.21299314590263,84.3,,,,Булган,Bulgan,Булган
Bulgan,2022-01-14 00:00:00+00:00,51.0,25.32799390752255,40.9,,,,Булган,Bulgan,Булган
Bulgan,2022-01-15 00:00:00+00:00,73.0,34.980361275298776,58.0,,,,Булган,Bulgan,Булган
Bulgan,2022-01-16 00:00:00+00:00,61.0,29.526187625433312,48.9,,,,Булган,Bulgan,Булган
Bulgan,2022-01-17 00:00:00+00:00,87.0,43.06148706574677,71.2,,,,Булган,Bulgan,Булган
Bulgan,2022-01-18 00:00:00+00:00,68.0,33.73154744740257,55.3,,,,Булган,Bulgan,Булган
Bulgan,2022-01-19 00:00:00+00:00,89.0,44.12533366746623,72.0,,,,Булган,Bulgan,Булган
Bulgan,2022-01-20 00:00:00+00:00,115.0,59.195204270610425,96.0,,,,Булган,Bulgan,Булган
Bulgan,2022-01-21 00:00:00+00:00,87.0,43.11608629610848,70.4,,,,Булган,Bulgan,Булган
Bulgan,2022-01-22 00:00:00+00:00,75.0,36.12555215565884,59.7,,,,Булган,Bulgan,Булган
Bulgan,2022-01-23 00:00:00+00:00,77.0,36.80551518436784,60.9,,,,Булган,Bulgan,Булган
Bulgan,2022-01-24 00:00:00+00:00,85.0,41.13531279823305,69.0,,,,Булган,Bulgan,Булган
Bulgan,2022-01-25 00:00:00+00:00,69.0,33.95258872538419,55.2,,,,Булган,Bulgan,Булган
Bulgan,2022-01-26 00:00:00+00:00,60.0,28.45718601671233,47.4,,,,Булган,Bulgan,Булган
Bulgan,2022-01-27 00:00:00+00:00,11.0,5.639999999999999,9.0,,,,Булган,Bulgan,Булган
Bulgan,2022-01-28 00:00:00+00:00,78.0,37.77062913090608,62.1,,,,Булган,Bulgan,Булган
Bulgan,2022-01-29 00:00:00+00:00,50.0,25.46366790912844,40.4,,,,Булган,Bulgan,Булган
Bulgan,2022-01-30 00:00:00+00:00,55.0,27.14410815749216,43.6,,,,Булган,Bulgan,Булган
Bulgan,2022-01-31 00:00:00+00:00,65.0,31.824506426816843,51.8,,,,Булган,Bulgan,Булган
Bulgan,2022-02-01 00:00:00+00:00,75.0,35.953217019517304,59.7,,,,Булган,Bulgan,Булган
Bulgan,2022-02-02 00:00:00+00:00,74.0,35.875945757535455,58.9,,,,Булган,Bulgan,Булган
Bulgan,2022-02-03 00:00:00+00:00,58.0,27.877510339277578,45.5,,,,Булган,Bulgan,Булган
Bulgan,2022-02-04 00:00:00+00:00,57.0,27.541950439944543,45.0,,,,Булган,Bulgan,Булган
Bulgan,2022-02-05 00:00:00+00:00,41.0,19.7555640851159,32.6,,,,Булган,Bulgan,Булган
Bulgan,2022-02-06 00:00:00+00:00,52.0,24.859692783270372,41.7,,,,Булган,Bulgan,Булган
Bulgan,2022-02-07 00:00:00+00:00,47.0,23.459016297632527,37.4,,,,Булган,Bulgan,Булган
Bulgan,2022-02-08 00:00:00+00:00,34.0,17.22773727626323,27.9,,,,Булган,Bulgan,Булган
Bulgan,2022-02-09 00:00:00+00:00,66.0,31.96671848612222,53.4,,,,Булган,Bulgan,Булган
Bulgan,2022-02-10 00:00:00+00:00,45.0,22.360501722607996,35.8,,,,Булган,Bulgan,Булган
Bulgan,2022-02-11 00:00:00+00:00,62.0,30.05168326937166,48.6,,,,Булган,Bulgan,Булган
Bulgan,2022-02-12 00:00:00+00:00,58.0,27.83000524735797,44.7,,,,Булган,Bulgan,Булган
Bulgan,2022-02-13 00:00:00+00:00,81.0,38.732984580188045,62.7,,,,Булган,Bulgan,Булган
Bulgan,2022-02-14 00:00:00+00:00,63.0,29.916205832269053,48.7,,,,Булган,Bulgan,Булган
Bulgan,2022-02-15 00:00:00+00:00,57.0,28.032861457326593,44.8,,,,Булган,Bulgan,Булган
Bulgan,2022-02-16 00:00:00+00:00,72.0,34.18267719833265,56.7,,,,Булган,Bulgan,Булган
Bulgan,2022-02-17 00:00:00+00:00,48.0,23.412987282319175,38.5,,,,Булган,Bulgan,Булган
Bulgan,2022-02-18 00:00:00+00:00,62.0,29.7573109888655,48.7,,,,Булган,Bulgan,Булган
Bulgan,2022-02-19 00:00:00+00:00,36.0,17.898690090595753,28.9,,,,Булган,Bulgan,Булган
Bulgan,2022-02-20 00:00:00+00:00,44.0,21.929489778813394,35.9,,,,Булган,Bulgan,Булган
Bulgan,2022-02-21 00:00:00+00:00,44.0,22.030939362100167,35.9,,,,Булган,Bulgan,Булган
Bulgan,2022-02-22 00:00:00+00:00,51.0,25.159319208702154,41.3,,,,Булган,Bulgan,Булган
Bulgan,2022-02-23 00:00:00+00:00,50.0,24.295114295391,40.4,,,,Булган,Bulgan,Булган
Bulgan,2022-02-24 00:00:00+00:00,47.0,22.928041880702,38.0,,,,Булган,Bulgan,Булган
Bulgan,2022-02-25 00:00:00+00:00,47.0,22.842079079506032,38.2,,,,Булган,Bulgan,Булган
Bulgan,2022-02-26 00:00:00+00:00,33.0,17.8,27.6,,,,Булган,Bulgan,Булган
Bulgan,2022-02-27 00:00:00+00:00,36.0,18.84172751322751,30.0,,,,Булган,Bulgan,Булган
Bulgan,2022-02-28 00:00:00+00:00,28.0,13.677877954030077,22.5,,,,Булган,Bulgan,Булган
Bulgan,2022-03-01 00:00:00+00:00,32.0,15.43354359218837,25.8,,,,Булган,Bulgan,Булган
Bulgan,2022-03-02 00:00:00+00:00,39.0,18.591746086177565,31.1,,,,Булган,Bulgan,Булган
Bulgan,2022-03-03 00:00:00+00:00,26.0,13.38417967648571,21.5,,,,Булган,Bulgan,Булган
Bulgan,2022-03-04 00:00:00+00:00,28.0,13.544719231937998,22.4,,,,Булган,Bulgan,Булган
Bulgan,2022-03-05 00:00:00+00:00,26.0,12.81449160381865,21.3,,,,Булган,Bulgan,Булган
Bulgan,2022-03-06 00:00:00+00:00,24.0,11.92764085227038,19.6,,,,Булган,Bulgan,Булган
Bulgan,2022-03-07 00:00:00+00:00,25.0,12.522155008244106,20.8,,,,Булган,Bulgan,Булган
Bulgan,2022-03-08 00:00:00+00:00,19.0,9.881674450617465,15.7,,,,Булган,Bulgan,Булган
Bulgan,2022-03-09 00:00:00+00:00,21.0,10.31501037339853,16.9,,,,Булган,Bulgan,Булган
Bulgan,2022-03-10 00:00:00+00:00,32.0,15.636298323172355,25.9,,,,Булган,Bulgan,Булган
Bulgan,2022-03-11 00:00:00+00:00,20.0,9.436905369759955,15.7,,,,Булган,Bulgan,Булган
Bulgan,2022-03-12 00:00:00+00:00,18.0,9.324359135715076,14.8,,,,Булган,Bulgan,Булган
Bulgan,2022-03-13 00:00:00+00:00,23.0,11.500991046205831,18.8,,,,Булган,Bulgan,Булган
Bulgan,2022-03-14 00:00:00+00:00,23.0,11.982172744534877,18.7,,,,Булган,Bulgan,Булган
Bulgan,2022-03-15 00:00:00+00:00,24.0,12.931778174919621,19.7,,,,Булган,Bulgan,Булган
Bulgan,2022-03-16 00:00:00+00:00,27.0,14.048629595557808,21.6,,,,Булган,Bulgan,Булган
Bulgan,2022-03-17 00:00:00+00:00,33.0,17.10635217075523,26.8,,,,Булган,Bulgan,Булган
Bulgan,2022-03-18 00:00:00+00:00,26.0,13.699156661424949,20.8,,,,Булган,Bulgan,Булган
Bulgan,2022-03-19 00:00:00+00:00,29.0,14.965096955973022,23.2,,,,Булган,Bulgan,Булган
Bulgan,2022-03-20 00:00:00+00:00,24.0,12.385293799337916,19.4,,,,Булган,Bulgan,Булган
Bulgan,2022-03-21 00:00:00+00:00,23.0,10.90132770279829,18.0,,,,Булган,Bulgan,Булган
Bulgan,2022-03-22 00:00:00+00:00,26.0,12.844244900731937,20.6,,,,Булган,Bulgan,Булган
Bulgan,2022-03-23 00:00:00+00:00,19.0,9.32098852842419,15.1,,,,Булган,Bulgan,Булган
Bulgan,2022-03-24 00:00:00+00:00,22.0,11.620901462980605,17.8,,,,Булган,Bulgan,Булган
Bulgan,2022-03-25 00:00:00+00:00,18.0,10.02502615131782,15.1,,,,Булган,Bulgan,Булган
Bulgan,2022-03-26 00:00:00+00:00,19.0,9.999056954523718,15.6,,,,Булган,Bulgan,Булган
Bulgan,2022-03-27 00:00:00+00:00,19.0,9.446111850963993,15.4,,,,Булган,Bulgan,Булган
Bulgan,2022-03-28 00:00:00+00:00,14.0,7.199999999999999,11.2,,,,Булган,Bulgan,Булган
Bulgan,2022-03-29 00:00:00+00:00,19.0,9.98551506356233,15.7,,,,Булган,Bulgan,Булган
Bulgan,2022-03-30 00:00:00+00:00,21.0,10.930259010758283,16.9,,,,Булган,Bulgan,Булган
Bulgan,2022-03-31 00:00:00+00:00,19.0,9.513133468941659,15.2,,,,Булган,Bulgan,Булган
Bulgan,2022-04-01 00:00:00+00:00,18.0,9.508825640090008,14.7,,,,Булган,Bulgan,Булган
Bulgan,2022-04-02 00:00:00+00:00,12.0,6.3301617470905915,9.9,,,,Булган,Bulgan,Булган
Bulgan,2022-04-03 00:00:00+00:00,10.0,5.806738965323736,8.9,,,,Булган,Bulgan,Булган
Bulgan,2022-04-04 00:00:00+00:00,16.0,8.024727190211438,12.7,,,,Булган,Bulgan,Булган
Bulgan,2022-04-05 00:00:00+00:00,18.0,10.501331107541,15.6,,,,Булган,Bulgan,Булган
Bulgan,2022-04-06 00:00:00+00:00,18.0,8.283681540362574,13.7,,,,Булган,Bulgan,Булган
Bulgan,2022-04-07 00:00:00+00:00,12.0,5.710581282542489,9.5,,,,Булган,Bulgan,Булган
